Gene symbol,GSM1686435,GSM1686436,GSM1686437,GSM1686438,GSM1686439,GSM1686440,GSM1686441,GSM1686442,GSM1686443,GSM1686444,GSM1686445,Variance
FAM182B,0.5393240149994435,0.513571769070695,0.7211664046187682,0.5904197410485477,0.5017175606273026,0.6613698063624458,0.8076495706515952,0.536754629918117,-1.6193098240076145,-1.7587865573427977,-1.4938771159464996,3.225816373
OLMALINC,0.7794518092050674,0.5903388554935847,0.6810382696345674,0.6079293990866486,0.3784341675585292,0.43465377864333954,0.8061006061433977,0.5830338124732084,-1.5823679478674375,-1.71058606296107,-1.568026687409836,3.220825199
TRIP4,0.5551880504310802,0.49786804856069644,0.606009053110849,0.5669565084248982,0.654136776846759,0.662743559558655,0.8009204792870586,0.5251521352528301,-1.4317492156295506,-1.6359700190247501,-1.8012553768185133,3.208822373
HNRNPC,0.6936966281772028,0.3934508997055023,0.7608083123645586,0.7303562392603488,0.5906866347343087,0.477311224100173,0.726549730122322,0.49405986430748794,-1.5745377493256871,-1.6907299767219623,-1.6016518067242438,3.207492467
H19,0.8670764324303144,-1.00706291836636,0.5693167417407243,-1.5998039908206034,0.6215419158360838,-1.0147179214380262,0.718137972973179,-1.115710037000657,1.4596064940801314,-0.42659564103621234,0.9282109516014254,3.201756504
ZFP36L1,0.5930316114445712,1.0305732629735296,0.6013026092814913,0.6496380860022126,0.16892299895571722,0.714515558396773,0.3587453322909771,0.6582610411938944,-1.7653466334804842,-1.3372843667064636,-1.6723595003522223,3.196797272
ADAMTS7,0.9404824163326678,0.2959302080731967,0.9367838291097554,0.17276138277687042,0.7425199383063502,0.22418935749545107,1.0162741005355072,0.2855389392088262,-1.2682434239097138,-1.9873427124176477,-1.3588940355112669,3.19155295
BTNL10,0.7318680067128116,0.1796519270195985,0.6070258139388952,0.3660020241144062,0.933123754950517,0.4954985506444049,0.9334183330363455,0.540804660244755,-1.5985922543281317,-1.6649548055034686,-1.5238460108301288,3.169069927
ARL6IP1,0.7739826291276574,0.6529489437238413,0.7030013542975575,0.36094707143689386,0.6443415798324839,0.3260636658580151,0.8456713585241706,0.532151076508829,-1.5704333721440744,-1.7389785271372407,-1.5296957800281281,3.164885983
NR1H3,0.282725552397549,0.4068098032723233,0.7850837707345307,0.7640685503199633,0.5210948221560363,0.6469500185713652,0.8092276616040759,0.6088746894494677,-1.8008213918225406,-1.620326622329338,-1.4036868543534393,3.156638015
LGALS3,0.5937524839640551,0.5858968394853308,0.637755906044123,0.4675896523358305,0.7059759765172501,0.42352716525968104,0.8029607000816427,0.6417132607815254,-1.3982145088551623,-1.7441522843997987,-1.7168051912144682,3.153060662
SBF1P1,0.5752477789782297,0.3804205665742039,0.7279549785126156,0.49644259360922727,0.6636820836989162,0.5798555784225938,0.8912955613801508,0.5343092531456068,-1.5075248293559853,-1.80377088901751,-1.5379126759480513,3.152062023
FAM170A,0.4436862301664831,1.0381307607100418,0.6200520907839691,0.6975112677586839,0.143994252005655,0.3149834649460249,0.7119868576586114,0.763449056853864,-1.7379978702980785,-1.7593153920772373,-1.2364807185080144,3.151028362
ACTR3,0.6430338926840805,0.705433388252475,0.5141576617800365,0.7478603180044706,0.3325727660587509,0.11246090905849467,0.8065371163940701,0.9185725743464148,-1.6969531001738734,-1.459645927633462,-1.6240295987714528,3.150346792
RPL23AP87,0.5670496145933449,0.6776701856081305,0.6420776769224541,0.6270602397029155,0.5090491976155241,0.3524303346448313,0.8656837696952582,0.5793473584581641,-1.4099309592133793,-1.4388424820494186,-1.9715949359778124,3.146795122
RHBDD2,0.9654542946197732,0.23924797381815643,0.9533912631529925,0.1215742845098577,0.8293903955753531,-0.06096776518598071,1.175492960159008,0.19684996616285486,-0.9975084140627831,-1.957991815100857,-1.4649331436483664,3.145865123
LINC01142,0.49017865200031,0.8260947029089466,0.3674024908638318,0.5311237906804765,0.5131695547613881,0.7386937194744359,0.6888010902867362,0.7002372867632515,-1.6044525777747543,-1.5097632411453656,-1.7414854688192618,3.132882358
LOC100130673,0.28313463457796373,0.47497336373324545,0.8064445548835938,0.7369549842607833,0.45442345652342314,0.6333145562806081,0.8242030007094241,0.6182881790433679,-1.7645091976128189,-1.6177733572874204,-1.449454175112167,3.118352111
FTH1P3,0.5233144699004066,0.6782046123251494,0.731735881341142,0.6514092712305728,0.4837452965767087,0.503351643719082,0.7484903961718967,0.5538528409039803,-1.4762002248519013,-1.7000155894580566,-1.6978885978589755,3.116213389
LOC100288123,0.4735685359739507,0.7341749869448903,0.45404388638087906,0.5119035187115677,0.7436396798878723,0.6018478648552605,0.7182814459651632,0.6392899520322176,-1.607306710230093,-1.6171999930421925,-1.6522431674795135,3.104372845
TOP1P2,0.5986643499864988,0.6006326827722623,0.6307541390392392,0.5655009248687971,0.36490992006514555,0.4936866014124793,0.8120196946735831,0.7816000061663388,-1.8486890600933812,-1.4755647396504064,-1.5235145192405508,3.09188628
ZNF735,0.5857222077861127,0.5421535551689224,0.6019560071174497,0.6004639299730246,0.4564486439931898,0.7498506936727882,0.8135325461968183,0.5163704621132698,-1.5397595893720648,-1.7985394809924415,-1.5281989756570649,3.088091405
RPL23AP7,0.494837873148779,0.6019995582997255,0.7553094231841988,0.700504728494188,0.496927376758965,0.5947161457156501,0.7279667759423408,0.5014048844950771,-1.4803400395080732,-1.6763354781434796,-1.7169912483873768,3.08633115
PCSK6,0.7997722267796008,0.8072398864196108,0.5325494942214728,0.38471970398782884,0.5646305600349565,0.3347580739323044,0.6694167601035816,0.751979205083535,-1.5549839780578498,-1.6107405119940226,-1.6793414205110127,3.082078388
EIF3M,0.6379519820180657,0.734585114721573,0.5979122795373297,0.6193066280270364,0.44695662510995865,0.391199845386784,0.6992067507385951,0.7451030067165124,-1.6396556969611207,-1.6499883306311494,-1.5825782046635821,3.080070144
STAG2,0.5357701416846942,0.7206673549122121,0.4751745813484032,0.6672499458497159,0.37336446911506976,0.6996114445090775,0.6311797356988933,0.7661887975735324,-1.5726921591381895,-1.6215992964836499,-1.6749150150697665,3.074184753
TSPAN13,0.6225898798713981,0.6921055366803317,0.43791274340911246,0.5829264715544252,0.6433488582816395,0.46154328079252793,0.7783121300208414,0.6567494668231201,-1.5274599892203793,-1.6717438627933434,-1.676284515419676,3.073545738
RPSAP9,0.614040124296508,0.754232157228379,0.5554720729477813,0.6215258159310597,0.5340929376395035,0.4885200469683569,0.63134704335559,0.686501619318962,-1.5894720194631546,-1.5916997612935972,-1.7045600369293956,3.067247672
FAM49B,1.0117678136953987,0.7908969127710781,0.6802215156484894,0.3174221650807835,0.562827612033906,0.17750926738499692,0.7506458604842179,0.4921633205377485,-1.5340182641175912,-1.6054623822601406,-1.6439738212588948,3.056914192
EVA1A,0.6530732038678427,0.6257181646066281,0.793087812718006,0.6073015044022582,0.568188597388416,0.351927815509736,0.7374179082565879,0.5162980075617707,-1.3941155457554115,-1.7575956299387983,-1.7013018386170369,3.056663884
YY1P2,0.6332516278780115,0.51124077456174,0.7003876491362748,0.5574606495372134,0.6528454890509696,0.44650890804862353,0.7687257477671137,0.5786773151631471,-1.3210256605843436,-1.674093816069947,-1.8539786844888,3.045003751
EYS,0.5710423132131834,0.5717036086967779,0.8657396278111318,0.6979509282919818,0.4047565579749285,0.5194612654928578,0.6787733592677577,0.546514262548973,-1.4704369624125067,-1.8030685906602524,-1.5824363702248243,3.043595562
FGD5P1,0.698510964073148,0.6735382568700624,0.6350261300990397,0.5694953393902213,0.6190195274098333,0.551864006352863,0.7133140628007596,0.3962509441186998,-1.3778823858261555,-1.6244201723587808,-1.854716672929688,3.03778916
ACER2,0.37956852326422713,0.6090289905272815,0.4190455929008816,0.5706953116270551,0.6497698078199878,0.8658104785449725,0.7737374350326528,0.5882072434323392,-1.5485914540332704,-1.6597109800760796,-1.647560949040042,3.037459867
ENTPD6,0.4539133486819228,0.5007137891244066,0.8016339956245985,0.6187689542045455,0.6013016083508516,0.567149935595526,0.7846485075875581,0.5457072627544391,-1.60527591467382,-1.5995960156600153,-1.6689654715900133,3.032039412
ABHD5,0.6441681712856928,0.6518836789261838,0.7189121515529479,0.45097909325621627,0.6817812710330856,0.4721967392675658,0.7738248660880042,0.4489899389426515,-1.3340759322554643,-1.663280971150312,-1.8453790069465832,3.027496245
RPL23,0.5580697062870646,0.6170336426830828,0.6983049987790267,0.6965565793971404,0.4268779623220985,0.4915091891283687,0.7274855153594689,0.6512785464386431,-1.4864957446963518,-1.5602428684178344,-1.8203775272807186,3.026198813
DCAF13,0.7841618359878001,0.48339407920340305,0.6553907349799476,0.4876200412617946,0.672294583213515,0.04359217069791548,1.0036100085914306,0.6276201271676591,-1.5276325967894577,-1.8135370413056262,-1.4165139430083735,3.01812747
LOC100130880,0.6793473796227779,1.2124644133639169,0.004896561967786262,0.35819472648177053,0.3047196943897285,0.44118991203638774,0.7232646571101344,0.9205294530967274,-1.5859130522291622,-1.7405067083540746,-1.3181870374859956,3.006042438
RPL21P28,0.5888287303676792,0.6317189248794707,0.7126529642407038,0.6383220762944213,0.42841455654391775,0.632324718587264,0.6896933827153248,0.536730471497424,-1.3580710877395945,-1.6497001786714642,-1.8509145587151297,2.997389412
LSM5,0.7020592726049337,0.6356111686111112,0.7485608198341864,0.4472404942417626,0.6819914601761419,0.10805202471271358,0.8593884969333718,0.6269413886192163,-1.543698696106714,-1.726588614453214,-1.5395578151735223,2.992599552
UQCRQ,0.49387317850519885,0.33164286585466884,0.5543380838183128,0.4206724355634456,0.9282258884876678,0.6923096581285781,0.9128822364874496,0.4645807519593277,-1.6593930834226907,-1.7829913552663472,-1.356140660115606,2.990723392
HMGB1,1.155183320312102,0.4857553123540358,0.7517755333529963,0.06511167503451468,0.7484878755661277,-0.22263144037842303,1.0938137082905541,0.4407326654394179,-1.6478371792411426,-1.546492083833336,-1.3238993868968465,2.967611149
ANKRD34C-AS1,0.6452919466288595,0.5812364776469656,0.6787519394652626,0.823013875792705,0.40595243502857614,0.5986673664469856,0.5622209625923976,0.558686027101484,-1.473475250028188,-1.500718632173674,-1.8796271485013945,2.961322366
SLBP,0.8578084419563159,0.2304969365041584,0.8172069392710746,0.2685989472823507,0.9663839318698529,0.023697510965303707,0.9291354061330912,0.5768289736736144,-1.4791982021697117,-1.770754788644439,-1.420204096841621,2.959762945
FZD6,0.6429528618564739,0.7935058428032847,0.48752203767801244,0.6517549849812572,0.4820145981395197,0.4438598394277855,0.4600154029130653,0.8911238332913302,-1.539289063513365,-1.6407335325264896,-1.672726805050875,2.944033794
UQCRBP1,0.41275163371660345,0.7552661021004565,0.5018471206555781,0.7830624213727393,0.36949246133920954,0.7643474602732991,0.6260408297220263,0.6439581039549337,-1.5910991355437802,-1.5945966856508893,-1.6710703119401753,2.921557959
HIF1A,0.5807223199319819,0.6519445404678876,0.6952304589832448,0.5718195423649937,0.5479969375650525,0.27796034434180444,0.7501206875686754,0.7799603420345812,-1.5963444867595302,-1.7262206618453944,-1.5331900246532952,2.917948644
CNBP,0.8045991673874738,0.6047319051122225,0.7131803365651738,0.41949657406475105,0.5155263075848809,0.3071749843456233,0.898600103720558,0.5420851071243783,-1.4495727956571653,-1.9111733386720111,-1.444648351575883,2.910337108
TATDN1,0.5299058789190447,0.8496983140028348,0.5215827675374547,0.6070950303986877,0.4679449386338695,0.4490792195022627,0.7252215593403764,0.7151721730055671,-1.5566549875719435,-1.6699109550384792,-1.6391339387296633,2.893935246
RFPL4A,0.6232823326621145,0.5289324245066748,0.8242538036938635,0.6010206876659611,0.6224190001691887,0.37069591187474144,0.7989088283658347,0.4930424594436257,-1.5787581904365482,-1.6621807758958156,-1.6216164820496402,2.892627984
KCNIP4,0.6961998015247147,0.7441340589194158,0.6591849309496558,0.5764566952143997,0.3932330858678591,0.4466578823978608,0.7224186681820471,0.6189621049247582,-1.4076020590597018,-1.6788038466180595,-1.7708413223029433,2.89029862
LUC7L3,0.5635872106290452,0.8477471788013847,0.4314339966671658,0.4917292477890268,0.36928056282925403,0.5469191264651229,0.7970638562140522,0.7920016973198238,-1.491636953698544,-1.6118508807074505,-1.7362750423088738,2.886349012
HIST1H2BD,-0.7691785652031569,1.1327802068907609,-0.7957837963814467,0.9886273279228873,-1.0605194459336396,1.1083014161226314,-0.3433032394530862,1.0507515317662464,-1.095290455547459,1.057242120227492,-1.273627100411231,2.878744602
TSC22D1,0.5038643047036778,1.1763102223883093,0.14018825015273653,0.8554870249085067,0.27848244514905257,0.7745530678081357,0.07203268658536396,0.8344788997499882,-1.7218443039048048,-1.3501616128627698,-1.5633909846782046,2.864293315
Mar-10,0.5697111614600339,0.35459260821051725,0.8247147290519501,0.4718284979572262,0.6749133143755996,0.4603530272677338,0.9443077425078522,0.5187848834272051,-1.5084035360501467,-1.8323777839644777,-1.4784246442434883,2.85887473
LOC100133669,0.8020668755442094,0.5595111161493278,0.6605138221127347,0.23440554664038907,0.7299842793548076,0.503847679057426,0.918618027622673,0.4129825599610355,-1.6262148061639614,-1.5839603490016838,-1.6117547512769588,2.843797818
DAPP1,0.3706259756990274,0.5102795119301267,0.8305474653315359,0.7464436169495033,0.38714748779779606,0.574432855136288,0.7421417892709562,0.671317495896613,-1.7876446123582013,-1.6665076387434576,-1.378783946910188,2.829989652
NLRP8,0.27236947316171717,0.6121382040919682,0.7801515963691522,0.6501813255801203,0.3453374274914522,0.5539509379469753,0.860852906542379,0.7212783067219133,-1.8071922789265424,-1.7171236296590189,-1.2719442693201208,2.828134546
GOLGA6L6,0.29028268117450495,0.43794663080392054,0.8648160509979694,0.7690813193719581,0.4528817488578475,0.5993583878469932,0.810824661882517,0.5992958978132938,-1.7113168412101432,-1.6772097808175346,-1.4359607567213335,2.816898298
GNA13,0.5795243134012062,0.7668149048138437,0.44897138612058674,0.48168781207543326,0.5563788495325777,0.49413631831829047,0.8464478115834787,0.6863687790434188,-1.549852106981904,-1.5563203258035696,-1.7541577421033714,2.811022716
PMS2,0.6023570414158445,0.40888203529741785,0.7415013114259592,0.6409769310227904,0.5238028089090104,0.6130604468012385,0.8048454415430246,0.5285598779691854,-1.4471134957353804,-1.720594892284275,-1.6962775063648285,2.807637001
ACTG1P4,0.5668391531609689,0.48451049220199005,0.6384538102965194,0.6711597167048816,0.5289955373168113,0.39272092728197155,0.8678963951000072,0.7114468772806983,-1.5359188054221415,-1.6936026266059032,-1.6325014773157998,2.802085043
LINC01003,0.9369831673887438,0.17518007430746935,0.9003116066155308,0.06762269999177938,0.997099452485344,-0.007419223771661341,1.198761693523678,0.22755458546305823,-1.4061665813050037,-1.6899417752609986,-1.399985699437929,2.799275407
VPS41,0.24264440216917862,0.6454625050977663,0.723706394974012,0.7289101152141791,0.46157682480367307,0.4444609738932441,0.7528597674038631,0.8090348678278336,-1.8579407202247753,-1.3484651610001386,-1.602249970158836,2.798472152
IL10,0.4053005990320132,0.504410646648479,0.6828464167868693,0.7032588156939353,0.44857488471499435,0.6572838126170957,0.7999193754415532,0.6537665992669554,-1.8041877045738979,-1.5963078341043295,-1.4548656115236702,2.788504267
SMCR8,0.41381821277877573,0.3990564895930364,0.7159624192613512,0.41721026831932845,0.6775191231350861,0.6572296057351121,0.9926662091897805,0.5601163119259526,-1.6027525244955427,-1.664443964243264,-1.5663821511996152,2.787753023
LINC00094,0.8967469206904827,0.7842069889749729,0.6971786219029564,0.6051861819076989,0.3247977490205141,0.14416833098064608,0.6330855284636374,0.6974928037335417,-1.5963801595498432,-1.805040880514496,-1.3814420856101042,2.785932324
SNORD51,0.9174447206232974,0.42484701855199597,0.9889741559885059,0.3744369946830178,0.5339639779491865,-0.09942980076365089,1.0293901726315904,0.3908422518274107,-1.2249121528777915,-2.0477395100648534,-1.2878178285487063,2.784246072
MBNL2,0.833607651290683,0.5917569396850838,0.6984002685538383,0.27406677756715775,0.7367792836629472,0.0675373431455818,0.990269532637701,0.5614312261070667,-1.615885800734542,-1.6535664436015018,-1.484396778314006,2.778847437
MYC,1.023162384386343,-0.2182803802790496,1.2953718820264741,0.1445816790173695,0.7382993000150211,-0.700275014352107,1.3700343390572771,0.18800047886066254,-1.2333624394253337,-1.7148597434726385,-0.892672485834015,2.775604019
DMC1,0.4428533083784373,0.6661952545999346,0.7475708311702044,0.5543353289120103,0.4323979324413901,0.5730416340523895,0.7835348050259504,0.6568106099335497,-1.7609005992199775,-1.689980398586755,-1.4058587067071227,2.772870294
LOC100131532,0.26842874922555704,0.5804063950801912,0.8047958915230007,0.6126690803311651,0.4618158215600092,0.3369869553838772,0.9392027423830157,0.7931384759538014,-1.7950598326370344,-1.5187223718955858,-1.4836619069080035,2.770330507
DKK1,0.0979551725421497,0.9340655544380877,0.1542404455535228,0.8636695388820061,-0.08887181569620463,0.9318577940935876,0.2789662892444197,1.3067355005898191,-1.4825615344258622,-1.51229060443624,-1.4837663407852897,2.76455298
CDH18,-1.0484437811469125,1.063874011386009,-1.0808940438457328,0.7198328704615321,-0.8737237690928963,1.1569778468257692,-0.8611474726266282,1.1040649940537501,-0.729390671651136,1.35546433760693,-0.8066143219706813,2.745888424
PPP3CA,0.42260051940998217,0.8932199522901022,0.24466094374763636,0.6580273888501402,0.8212816776353372,0.4107269045351855,0.4849069176783126,0.8682062036205314,-1.6398875462070097,-1.5332656509286404,-1.6304773106315713,2.743022138
UPK3BL,0.05972319377175416,0.8296063541157164,0.2886724754416368,0.989021482410222,0.242337501770351,1.0736414411669477,0.3964282281655572,0.7226112302345535,-1.6775530830854284,-1.09794122775715,-1.826547596234162,2.737849668
CHRNA5,0.45797651930292066,0.5494218164410525,0.6547551302735335,0.608271494488339,0.5411143726649811,0.7231171485224289,0.7434101409525276,0.6061153640426414,-1.650268805820163,-1.5898210546190068,-1.6440921262492514,2.735271592
UTP3,0.6036723257760401,0.5672364409061234,0.8162573056181183,0.3618307268807496,0.4571035833289356,0.26446947215343425,1.0179876925808302,0.7080922397325101,-1.674617851590911,-1.6662706061895278,-1.4557613291963112,2.729969706
UBA1,0.7576955626420009,0.748885918418065,0.7885931554274004,0.6623215882176496,0.2603975300009728,0.4432295666484576,0.5867373942963435,0.5975898545722065,-1.6291370962299034,-1.6870892341030135,-1.5292242398901759,2.699194114
NAA50,0.8218094280439351,0.5907824927377138,0.7773811712542764,0.42770841637740237,0.6168641168674702,0.02118027791963331,0.9115608993139773,0.609256976496291,-1.5968201237004978,-1.5964301778495382,-1.5832934774606537,2.691805943
PCDHB9,0.32323467685791263,0.5586469088760394,0.8424586682265169,0.6756497292435488,0.4139598146182939,0.4165172533148512,0.8133038670857603,0.7824867307922416,-1.7600612789546373,-1.533114169022117,-1.5330822010384102,2.690928779
SNX18,0.5405154077577,0.5621510374958517,0.7847803872866591,0.6049102110611941,0.6218730568618166,0.41307002666698767,0.798350663927157,0.5357786130812995,-1.6508602320966446,-1.761874056519358,-1.4486951155226628,2.68464586
TYMP,0.38957286986880724,0.4633844224142344,0.7073530492577901,0.6133761549501696,0.6009568651029767,0.5265691599357739,0.9195692649456366,0.6318130388470327,-1.7403481423162648,-1.5866050160429812,-1.5256416669631812,2.684124271
DISC1,0.5585677940023874,0.5139237490275391,0.6501650586921639,0.6665217131010519,0.227932457468832,0.6084074821424125,0.6718456437517882,0.9269453087876695,-1.8179514616206665,-1.4942179918102332,-1.5121397535429526,2.673524021
AIRE,0.33827867273483064,0.5286441056708675,0.8327142971984276,0.8151569447688538,0.3935875485203008,0.5537903503593774,0.7636425151128522,0.5892909310960971,-1.7905342311894026,-1.7074422922186738,-1.3171288420535379,2.659499577
HNRNPA1P33,0.7256812288654546,0.7678151172701921,0.5972211141413928,0.6511267606805835,0.345447008467894,0.5053628047643475,0.6912021995754715,0.5864785807618642,-1.6226815964824939,-1.628490283693102,-1.6191629343515952,2.658350269
ZNF223,0.1473507578194108,0.5117022033060785,0.8756027984978182,0.6864388961831035,0.456054395474988,0.6063163580559312,0.8386330743137373,0.689852476987557,-1.6302166999925036,-1.63798420650226,-1.5437500541438471,2.651697926
ZNF486,0.3712497088292324,0.5435746501830335,0.7829613724524627,0.72453194373923,0.35623972328327463,0.661335395153032,0.7654389858923749,0.6358248617787869,-1.789672845478021,-1.6139980361053807,-1.4374857597280288,2.650598691
MATN1-AS1,0.48613070207618264,0.7266926056105688,0.8018077537257018,0.5573772588720811,0.4778132307398288,0.5748503963306222,0.5838771094088363,0.652866987935181,-1.7802964176016352,-1.6820148551364875,-1.399104771960883,2.645997808
TSKS,0.5315263827008624,0.5237118904177486,0.6677956282989597,0.5612989524737165,0.5876486454614062,0.6583665714945417,0.803871126154502,0.5385013014328975,-1.4368860990927088,-1.7252473225976894,-1.7105870767442444,2.637314318
CD68,0.2915757577524737,0.375945920030274,0.8418890307859135,0.6698514814976168,0.4850775935359661,0.5102916650212856,0.9744245347472095,0.646318348111318,-1.6421560359220424,-1.7829733925942857,-1.3702449029657406,2.631697329
KRT13,0.16113769997527738,-1.2558289198396588,0.869129483660402,-0.7364085843769449,0.33626331903644296,-1.2498077236159368,1.0835707330588453,-0.969392013768311,1.0862870621823284,-0.8671416246200352,1.542190568307585,2.629822798
CYP1A1,-0.5183527286210889,-0.7196892299707814,1.580936833360276,2.098957052581601,-0.722544102711054,-0.8399823031221272,-0.30126587494240964,0.9602383000041175,-0.7703454186162063,-0.6836505076462992,-0.08430202031603282,2.624800841
SH3YL1,0.27636827342749287,1.1222601974225777,0.09051648783509433,0.8211243851010612,0.09347465092037341,0.8977382141298659,0.35043912015491757,0.9445109243159517,-1.7224287898562576,-1.2705304553815304,-1.6034730080695352,2.61383485
SLC9B1,0.43158164642241686,0.6939896189721205,0.7344698599785522,0.4978810155066684,0.35133475840165357,0.49963256439636916,0.8757614704144626,0.7380378299390548,-1.8606898471840891,-1.5557386982689714,-1.4062602185782358,2.613820053
LOC100131496,0.44777206622273147,0.48676575037375225,0.8758591344896887,0.6741430545803263,0.3374089102478751,0.5665049148023817,0.7502488640797417,0.6814097644387533,-1.7467548466207223,-1.7658948413371143,-1.3074627712774232,2.613082311
PTPRQ,0.3361122246955094,0.40560789355022503,0.6544555966854613,0.8547017536281815,0.3520099267210979,0.7672319481975964,0.7433529508693645,0.7165539674548009,-1.623639681575611,-1.5382268441213973,-1.6681597361052292,2.612499095
ATMIN,0.7162236181100398,0.8049402617709215,0.5515753920912724,0.189803586368365,0.7779423658214503,0.3847465667842791,0.8215543515859797,0.5571566878885196,-1.4866359545170857,-1.8133883740516892,-1.5039185018520473,2.611677262
CDC14B,0.5630991650584113,0.5457009453337178,0.6393786731797358,0.7305245705434292,0.3072544488829722,0.7166319622558008,0.6967668307790985,0.6626195786328715,-1.5176759790306966,-1.5866196706263116,-1.7576805250090264,2.610072979
SUMO1,0.9567292151662482,0.7542640199763883,0.6164084685369812,0.26412032759293047,0.6990698519483641,0.06455769629819098,0.8096529909503943,0.5869282893784827,-1.6480069492753597,-1.6944609584603583,-1.4092629521122553,2.608820232
MICB,0.42033943976569826,-1.1279987916211265,0.865321114794873,-1.0203147982931657,0.7727857655183573,-1.065669786615288,1.179389143353734,-1.0328585511505157,0.825078469040713,-1.1065425432069227,1.2904705384136435,2.606767244
MAD2L1,1.3827303788072953,-0.24895917697057524,1.2370855912432397,-0.3176546434833849,1.3211839201624225,-0.7474205010134302,1.0986548025277387,-0.3907824948743155,-1.0259978403327377,-1.234514902546266,-1.07432513351999,2.604272982
LAMTOR3,0.7327773699585385,0.8194579331164414,0.5000859016882916,0.6483727405669725,0.5490770016756606,0.3410631581004059,0.6141036807138484,0.6472672870233236,-1.4881633339154008,-1.8126854783233752,-1.5513562606047104,2.601414374
EFTUD1P1,0.542297012425754,0.6108805364068126,0.6076208632137959,0.628091610865938,0.4821886387465372,0.7934874286795734,0.721122683794617,0.4846659903732295,-1.538221999748697,-1.7970400512741749,-1.535092713483402,2.588120972
C18orf54,0.5151507561148089,0.5671258830379402,0.7210296465744371,0.7463976821743089,0.5317801881918464,0.6500121895866209,0.5738428693278799,0.5586481333516077,-1.5221829204291424,-1.4606214150145431,-1.8811830129157607,2.586534115
CD36,1.080465607519325,0.5521561901455273,0.8148100198057955,0.0688992458145759,0.769783649006893,0.17878316724685475,0.868906920374333,0.33896611275419963,-1.4397778261930203,-1.7975286560927692,-1.4354644303817055,2.58319374
STRIP2,0.24517084924438518,0.594154449998306,0.8464089005432598,0.6347035190514235,0.37826335815259904,0.5683207689080149,0.8479131402016818,0.7088690743840588,-1.6647099236746972,-1.6767438409420743,-1.4823502958669466,2.571664373
OR13C2,0.5153262740132862,0.6840569378168595,0.6436954604776148,0.6937043153272151,0.47608047978748497,0.6604963355976898,0.6771659538808907,0.5225454000414443,-1.635382626611713,-1.444732071049917,-1.7929564592808602,2.553928934
SYAP1,0.6968859681900438,0.7792111134418298,0.6087133066354568,0.5963612497261699,0.43341922241217934,0.22974168826969027,0.7331537097534799,0.7567408822557885,-1.5787965505409463,-1.7667909145544634,-1.488639675589229,2.548178317
KCNH2,0.6980873686787725,0.6276936005026774,0.5034101492942931,0.26907974565151394,0.8522832418264111,0.30590009012606945,0.9705263687627288,0.5759663404143608,-1.6706464986615612,-1.6016198550214715,-1.5306805515737965,2.54626265
RAX2,0.2009250286351469,0.5065998130101274,0.4467667190584742,0.9094540620670225,0.4453859553518985,0.7829498062835282,0.6579578155119997,0.8540262618458759,-1.6591412108858001,-1.5244707240376965,-1.620453526840578,2.544441958
SLC26A4-AS1,0.23180792315632878,1.1540294149622172,0.1961455338470544,0.6669285513892302,0.23161052985756944,0.858071062354991,0.4536121931961151,0.8753100771133484,-1.7019950068040197,-1.288581061658074,-1.6769392174147726,2.540799439
MIGA1,0.29499343392207994,0.715382061983412,0.8134880949211879,0.5833238405842742,0.3763207690737164,0.40639082745907085,0.8617186262044803,0.7371614696979691,-1.7342420159779812,-1.7858677661074098,-1.2686693417607997,2.540718457
PAXIP1-AS2,0.2563952918693244,1.0348815031370189,0.18615831327965604,1.0549849926920571,-0.020835124748679934,0.9545334579973737,0.23434736643929044,0.8731308035695955,-1.5086976823710934,-1.4493297707572474,-1.6155691511072874,2.531917011
MTMR9LP,0.5937379123639062,0.668737332335479,0.5114166492816516,0.607590047978708,0.4666940400110038,0.6079858232819882,0.7659001692907356,0.6501358930813158,-1.4747421326990446,-1.5833890497044778,-1.8140666852212664,2.528120703
ELMOD3,0.4970281365120495,0.7416116658183132,0.30037163059075206,0.7340241001667837,0.5546276566319217,0.6951625682646018,0.5377370757032999,0.7950545195377836,-1.622838738277703,-1.5790353918772635,-1.6537432230705422,2.526873159
IL17RD,0.44715834808275934,0.7329020621019389,0.6631504758781166,0.4940557213961242,0.40329939613899274,0.5128807233599404,0.8870689202898175,0.7033765327060594,-1.7807773317028868,-1.5994298127847972,-1.4636850354660698,2.521229296
MAP4K3,0.8977497976334865,0.4470315929685128,0.7733589836625304,0.6408959998487795,0.5239157024548169,-0.11438120306529467,1.0161195668856355,0.4603969889377331,-1.1698306430761949,-1.8895042837574119,-1.585752502492591,2.51264865
ISCA1,0.8097500303940123,0.7945245611862083,0.5294028038937919,0.6544502444744097,0.3061841857689421,0.4899489793379171,0.6694109229133829,0.5963286707159228,-1.736934766764738,-1.5095523138000146,-1.6035133181198284,2.510192263
ID2,0.45825081670486745,0.5753279276222623,0.24727362474625897,0.7425998632429288,0.40659915012366427,0.5817512759022329,0.6574408334693043,1.111975499383895,-1.6570504800088208,-1.4073279161057735,-1.7168405950808316,2.508494844
RNA18S5,0.33222197548285054,0.9137776395160064,0.6877006149991828,0.5848600704547693,0.1060323759977551,0.7284262652856057,0.8025270826360235,0.4863900835020697,-1.9183171916866004,-1.8245091328317289,-0.8991097833559384,2.508458159
